DisplayName,UserId,Id,Score,Text
Esailija,995876,26630593,0,Spec wording is not implemented literally. The bytecode is as telling as the Java code with regards to what happens.
Esailija,995876,26431101,0,"@try-catch-finally backbone is not kind of MVVM, it's a kind of bloated eventemitter :P"
Esailija,995876,26623320,0,"This is usually a tough to predict because while the second obviosly should be faster, it however constantly crosses the JS/Native API boundary which is costly. The innerHTML
way however invokes expensive parser and a full rebuild of a tree, however, there is no boundary crossing during this (obviously you will build the whole string in JS before passing it and just setting innerHTML **once**)."
Esailija,995876,26623838,0,Recursively expressing something does not make it automatically easier to understand
Esailija,995876,26431313,0,"It's actually `event_name, callback, useCapture`, if you leave out `useCapture` it will not even work in Firefox < 6"
Esailija,995876,26625260,0,"@Rajasekhar that couldn't be more misleading, it doesn't focus on the semantics of `.constructor` vs `instanceof`.. but rather confusions around strings and objects."
Esailija,995876,26431231,0,"@try-catch-finally I never said such a thing, in fact the whole post is pretty much just praising `new Function`. Can you explain what makes you think so?"
Esailija,995876,26628028,0,"Try with `a = {splice: function(){}, length: 100};` in the first line :P"
Esailija,995876,26628196,0,"@akanksha1105 what? The console.log output is not specced anywhere. You should not trust it in this sense at all. See `console.log({splice: function(){}, length: 100, 50: 3})` or something"
Esailija,995876,26628382,0,"This is incorrect, and even half the confusion in the question. This would return `2` for `""02""` but the spec is pretty clear on the fact that leading zeroes in a numeric string disqualify it from being an array index"
Esailija,995876,26630425,0,"Find a regex that works for urls in the first place, then you can test the quote stuff"
Esailija,995876,26430695,0,"That's cos they are not private methods but local variables referencing function objects, the metaphor breaks down pretty much right away"
Esailija,995876,26430443,0,"You are not really adding anything with the word `compute`, that's just obnoxious. `InMilliseconds` is something that could be argued about (unless you have other possible units and it is an overload, but I doubt that) but can definitely be left out from the name itself in my opinion. The first function I don't understand at all because getting time from timezone doesn't make sense."
Esailija,995876,26629833,0,@dystroy yeah that is probably the more plausible explanation :P
Esailija,995876,26629917,0,"@DavidKrmpotic `localStorage.getItem(""a"") == null` for example"
Esailija,995876,26630056,0,What is the actual problem you have? Like what are you trying to do with this.
Esailija,995876,26314689,0,Even desktops have trouble if you don't limit watchers
Esailija,995876,26630273,0,"uhh wait, that regex doesn't even work for urls in the first place..."
Esailija,995876,26653105,0,"@badsyntax well yes it does. It's word against word, what you gonna do?"
Esailija,995876,26653444,0,@JonathanLonowski Private properties can be tampered with in Java too.  Read the link.
Esailija,995876,26770301,0,You should show the code. The browser caps at 60 fps and you can subscribe to each frame with `requestAnimationFrame` and the browser will paint anything you do if possible.
Esailija,995876,26653518,0,@AwakeZoldiek Can you give an example then?
Esailija,995876,26398198,0,@MattiMehtonen My MouseEvent (TestD) is indeed fastest: http://jsperf.com/event-object/4 even when invoking the getters for both (worst case)
Esailija,995876,26725956,0,@JukkaK.Korpela Yeah I didn't mean to imply that the `input` type testing technique carries over to anything else. It specifically works because `type` is an enumerated attribute. I have clarified this in an edit.
Esailija,995876,26728033,0,"@FelixKling it's not slow, IIRC you can call it like 10 million times per second"
Esailija,995876,26728833,0,@JukkaK.Korpela I didn't find anything about it except it being deprecated
Esailija,995876,26729261,0,"@FelixKling Even if we ignore the fact that none of those are functionally equal to hasOwnProperty, the jsperf is totally unfair and irrelevant and I am working on a fix."
Esailija,995876,26729765,0,@FelixKling Here is preliminary test that already shows that misses are more expensive than hasOwnProperty. I still need to go through disassembly to figure out why the others are still unplausibly fast http://jsperf.com/hasownproperty-vs-in/3
Esailija,995876,26729817,0,@FelixKling btw I recommend you to come to http://chat.stackoverflow.com/rooms/17/javascript so we don't spam the comments
Esailija,995876,26731732,0,"@FelixKling ok I finally nailed down the reason. The success functions were optimized under the assumption that the prop read always succeeds. Of course that is not the case in production, so I present you the realistic jsperf finally http://jsperf.com/hasownproperty-vs-in/3 :P (Only valid for V8)"
Esailija,995876,26397935,0,"`(function(){})()` -> `""("" FunctionExpression "")"" Arguments` -> `FunctionExpression Arguments` -> `CallExpression` and
`(function(){}())` -> `""("" FunctionExpression Arguments "")""` -> `""("" CallExpression "")""` -> `CallExpression`. So when you get at the AST you will not be able
tell what the original was and thus may not generate code that defines function and calls it vs returning value or whatever you are claiming"
Esailija,995876,26397788,0,"@MattiMehtonen your jsperf is very much incorrect, it merely tests the performance of `.addEventlistener`. See here http://jsperf.com/event-object/2 <-- same code in each test but very different results due to incorrect tests... you need to just compare pure js code instantiating a constructor instead of using DOM like that."
Esailija,995876,26397749,0,"`""("" callExpression "")""` vs `callExpression` have absolutely no semantic difference and both evaluate to `callExpression`"
Esailija,995876,26735563,0,"@Ian yeah I don't know either, it was just funny to me how awkward the code looks :P"
Esailija,995876,26738529,0,This is not a practical solution though since you can't parse CSS that is referenced from different origin.
Esailija,995876,26738732,0,"You don't need easyXDM in the first place if there is CORS. And if there is no CORS, then you cannot access the CSS without using a proxy server (which cannot then access intranet and cookies which the whole point of same origin policy). easyXDM is just tying different APIs together, it doesn't give you something that wasn't already physically possible."
Esailija,995876,26739045,0,You can use [yahoo YQL](http://developer.yahoo.com/yql/) but it's not perfect (if css is cookie-based or hosted on cross-intranet it doesn't work)
Esailija,995876,26743910,0,It works fine here http://jsfiddle.net/Gphmj/1/
Esailija,995876,26397584,0,"multipass compilation and hoisting are not the same process at all, if that's what you imply"
Esailija,995876,26399026,0,"@EliasVanOotegem What was claimed in the wiki is that the semantics differ - but according to the grammer specified for Javascript, it doesn't. The wiki even claims difference in evaluation - even though they are already the same at the grammer level... :("
Esailija,995876,26705532,0,"@dystroy thank you, that was completely surprising and unreasonable"
Esailija,995876,26705097,0,"This is totally incorrect, why would they have their own copies of the method?"
Esailija,995876,26314496,0,There is no code that would add the leading zeroes - I don't see how you can expect them then. :P
Esailija,995876,26653724,0,@AwakeZoldiek That doesn't even make sense. Why would subclassing an array break `for..in` loop even if you were idiotic enough to use `for..in` for arrays?
Esailija,995876,26654120,0,"@AwakeZoldiek If this way has many pitfalls and quirks, why did you feel the need to come up with something like this as an example? Trying to extend a built-in is pretty hard-core thing to attempt and not advocated by me at all."
Esailija,995876,26654234,0,@fusio why don't you try to write that taxonomy in JS with what you have learned and show it to us and maybe we will see if you did something wrong.
Esailija,995876,26654416,0,"@JonathanLonowski I didn't notice your edit until now. Why exactly does it matter if one has to use reflection to access private? You can access it if you want and that is the end of story. I mean you could argue that it is inconvenient but with a library and static imports it's `get(obj, ""age"")` vs `obj._age`. There only remains the argument that `._age` is more possible to write accidentally. As if there was a plausible scenario where one writes that and could honestly claim it was by accident. It is in the class of ""I slipped and..."" explanations..."
Esailija,995876,26655600,0,"@AwakeZoldiek in my experience in most questions the problem has been `this` binding with event handlers and unsurprisingly some people using variables thinking they are object properties, which I strongly advocate against with multiple researched reasons anyway. None of these problems are inherent with constructors and prototypes as shown in the answer. ""Subclassing a built-in"" is not an everyday activity or a common thing to do at all, so I feel surprised you make that as first example when there were supposed to be many pitfalls."
Esailija,995876,26655989,0,You can take a good sample here http://stackoverflow.com/questions/tagged/oop+javascript
Esailija,995876,26657143,0,"@fusio looks good to me although you should have made a now post possibly on http://codereview.stackexchange.com/. To answer your comment question, `_super.constructor.apply( this, arguments )` is more general than `Shape.call(this, id)`: it has no hardcoded constructor name and works for any number of arguments. Note that my method assumes Node.JS and unique file for each ""class"", the way it works on jsfiddle and with everything thrown together is different because the variables I make would be shared instead of being unique to each file."
Esailija,995876,26659932,0,"You should move code out of tests behind static functions, otherwise you are just testing cold code and therefore the results don't necessarily reflect reality."
Esailija,995876,26384241,0,Note that these conversions are to be thought of as abstract operations to explain semantics - not something that actually happens
Esailija,995876,26668981,0,"@TheFrost I tried to explain - bubbling starts from bottom. When you are in a body event handler, the event has already fired on all elements that are below body. You cannot go back in time and uncall those functions... It does not matter what filter you use. `$body.on('click', 'ul li'` is therefore not a solution because it just changes the filter."
Esailija,995876,26670716,0,"@TheFrost Let us simplify as much as possible. `$(""body"").find(""ul"")` is just the same as `$(""ul"")`. `$(""body"").on(""click"", ""a"", function(){})` is *not* the same as `$(""body"").find(""a"")...` it is the same as `$(""body"").on(""click"", fn)` but with special filtering done in `fn` when the event happens. [Events bubble from bottom to top](http://www.w3.org/TR/DOM-Level-3-Events/images/eventflow.png), so `ul` event handler will fire first. Then body."
Esailija,995876,26674036,0,I searched the entire source code and facebook SDK definitely **does not** use the variable `$` even locally.
Esailija,995876,26691359,0,"Why the downvote? Yes, you should encourage vague and imprecise answers!"
Esailija,995876,26694843,0,Not adding the listener twice can be achieved by not adding the listener twice
Esailija,995876,26694923,0,Make your loop condition so that `i` will never be out of bounds... ?
Esailija,995876,26695315,0,@CrazyTrain sure. And even in that case still the cause of the disease needs to be fixed (crazy code that uses undefined array indices) and not pepper the code with annoying work arounds. There has been only one use case for array with holes... when you semantically don't actually need an array or when implementing a hash table.
Esailija,995876,26315818,0,@Mageek ah ok then. I cannot remove my dowvote until edit though
Esailija,995876,26315931,0,Lol of course the fact that `:not` was being used was ninja commented silently on the question comments
Esailija,995876,26620359,0,This is the simplest way and even has one-to-one relation with his original html
Esailija,995876,26620064,0,"It is numeric base-2 representation, not digital bits.. maybe that helps. If you want digital bits with all ones, then you write `int a = -1`."
Esailija,995876,26470694,0,"`.innerHTML = """"` should realize that it only needs to clear the element content. And it clears the content in native code, whereas the while loop constantly crosses js/dom boundary. So we should expect it to be faster. We could verify this from e.g. webkit source."
Esailija,995876,26511586,0,"@Paulpro First of all, I didn't mention any bug. Secondly, if a function doesn't use any variable outside of it, it won't keep any context alive. Thirdly, if variable is not referred to by any inner function, then it is not context allocated unless there is another problem (like using direct eval)"
Esailija,995876,26470464,0,@Juhana especially when your app only ever does that operation once per click or something :D
Esailija,995876,26468125,0,"yea jsperf is actually really hard (or well, unintuitive) to use if you want correct results"
Esailija,995876,26467862,0,"almost there, don't put code in setup and do work in the function http://jsperf.com/custom-vs-map/2"
Esailija,995876,26530425,0,"@user2245634 they are technical explanations how something should work. To use [[Get]] Operation of `F` with property name `""prototype""`, you just do `F.prototype`. `[[Get]]` Operation is also explained separately in the specification."
Esailija,995876,26491473,0,"These are not equivalent, the setting of a property might fail which leaves `d` in different state than it is left in first snippet"
Esailija,995876,26465967,0,"btw, the jsperf couldn't be more misleading and incorrect :("
Esailija,995876,26532018,0,"@Jacob please hand out the bounty before the grace period ends, otherwise I only get 50 points :P The 100 points were already deducted from you so you will not lose anything."
Esailija,995876,26532675,0,Use the same font or webfont for them
Esailija,995876,26532853,0,"@deceze that's not true that these *radical* differences are just because of font rendering differences, it just depends on the font used and especially if he hasn't specified a specific font either."
Esailija,995876,26532912,0,@EdwardTanguay I mean use a custom font that is the same for all... look at github... they use font icons but they look the same.
Esailija,995876,26532948,0,@deceze the 100% is already impossible even on something like a hex color though :P
Esailija,995876,26318107,0,It doesn't accept the empty string though.. not sure if that was important in the original
Esailija,995876,26465845,0,"Variable name length doesn't affect performance so you didn't relaly have to minify it :P But yes, Array.prototype.map involves far more convoluted semantics than a common sense loop so it's slower."
Esailija,995876,26537342,0,@poitroae done :P it will be in `$_POST['extension']`
Esailija,995876,26465688,0,"@C5H8NNaO4 and ben Since it can be implemented trivially in user code, that is pretty irrelevant. A more correct thing to say is that it doesn't work **out of the box** in IE8. Stuff like File IO is **truly** unsupported in IE8 and should be differentiated."
Esailija,995876,26511117,0,@DavidBarker you just need one global to avoid that: [`define`](http://requirejs.org/) :P
Esailija,995876,26511070,0,@Bergi what are you implying? My post says that typical library will expose at least one new global
Esailija,995876,26511034,0,@JoshJanusch it easily makes a difference in games and physics simulations for example but in average applications yeah :P btw `['name']` is same as `.name` the problem is when `[variable]` because it has dynamic semantics
Esailija,995876,26509730,0,"Not relevant to CSS but if you use a mixed bag of 3rd party libraries, and if they didn't follow the language's standard conventions (for stuff that leaks out in API), you would be forced to write like a team of 15 monkeys even if you were writing the project alone lol."
Esailija,995876,26507122,0,"@nnnnnn text inside a button is selectable too, isn't it?"
Esailija,995876,26507601,0,"A good argument against some conventions is when they go against the standard way in a given language, like underscores in CSS or camel case in python... so for that reason don't use underscores in CSS."
Esailija,995876,26500395,0,"@ankit337 The simplest way to explain it is: when you pass crap in, you get crap out. For example, if you wrote incorrect html, then the result will appear most likely differently in every browser."
Esailija,995876,26500870,0,"@MatteoTassinari you said attributes are not nodes, that's not correct"
Esailija,995876,26508441,0,"If you want privacy do not do any critical changes, simply do just enough replacing that privacy is retained but so that nothing meaningful is changed."
Esailija,995876,26509166,0,"@Ian err, HTML has dash convention too. That's how. What I am saying, when a convention is in conflict with the standard convention of the given language, then that convention will pretty much negate all benefits of having a convention in the first place."
Esailija,995876,26509556,0,@Ian Actually html seems to have allwordstogether (`formnovalidate`) and mixed dash (`data-`). Dunno where underscore for id comes from :)
Esailija,995876,26502595,0,"@FelixKling In module pattern you would immediately invoke it as it doesn't make sense to require clients to call a function for nothing. You should be able to just `var module = require(""module"");` instead of `var module = require(""module"")();`"
Esailija,995876,26514461,0,Java and C# have flexibility too in that the checks are not enforced at runtime and one can use reflection if he needs to access private.
Esailija,995876,26502719,0,"@Walex I mean this works out of the box without requiring separate ""inheritance library"""
Esailija,995876,26510231,0,"@Artemix before we waste any time, how often in your application would you need to do these property reads? Like if the algorithm performs now 50 static reads but would perform 50 dynamic reads with the refactoring, and you call the algorithm 50 times per second, that would be 2500 times per second (And in this example the numbers are so low that you would be wasting your time thinking about this)."
Esailija,995876,26471694,0,"It does create a fragment from the ""html"" but when attempting to insert the fragment, there is [fast path to remove all children](https://github.com/WebKit/webkit/blob/master/Source/WebCore/editing/markup.cpp#L1086)"
Esailija,995876,26510445,0,"@Artemix Then don't worry about it. You will enter frame maybe 60 per second maximum, right?"
Esailija,995876,26502857,0,@Walex I have added example of a little bit cleaner way when you have separate code
Esailija,995876,26510600,0,"@Artemix Yeah, forget about it. Come back when you need to do 100 000 reads in 16 milliseconds :P"
Esailija,995876,26503440,0,@Ashesh I am not surprised. See http://www.w3fools.com/
Esailija,995876,26465199,0,"I don't know why many instances of this would be required, these should be just merged into a single function call because that's how it is used, you never do anything with the object except call that one method and throw it away, that's a red flag where a single function simplification is warranted.  Because of the hardcoded string selector the context of this class is extremely unreusable too. But +1 for the answer itself as prototype is how you get full benefits of Javascript object model."
Esailija,995876,26460020,0,hmm is there some problem behind this?
Esailija,995876,26317125,0,That is already possible (just use some randomly generated string as the key) but it is absurd to take stuff that can be enforced statically to the runtime
Esailija,995876,26611653,0,"Access modifiers don't control access in Java, you can access private anytime if you want e.g. through  reflection. Therefore it doesn't differ from python in that sense."
Esailija,995876,26574707,0,The intent is `this.index = (int32)index`. `+this.index` doesn't do anything to something that is already a number.
Esailija,995876,26447395,0,@zerkms that was explained right below... because it was not part of the algorithm and didn't find nicely in the rounds format. The most relevant insight about that is that a boolean object is not considered a boolean in anyway.
Esailija,995876,26447356,0,"yeah I don't know what to say, the edits have mostly just added bolding too, so the answer was not in downvotable state at any point"
Esailija,995876,26610843,0,"@arachide Try this, it will not waste any  memory http://jsfiddle.net/SPXwZ/ and has everything about a class in one place :P"
Esailija,995876,26447248,0,@bfavaretto oops yea you're right :D
Esailija,995876,26611190,0,"Access modifiers don't control access, it is always possible to access private outside the class if you want through reflection. Though I realize that isn't the case here but something you probably also didn't know."
Esailija,995876,26611275,0,"C# does not enforce privacy, you are able to access private in C# as well via reflection."
Esailija,995876,26447222,0,"@bfavaretto nope, type(x) *is* object, whereas y was already converted to a number in first round"
Esailija,995876,26447449,0,@zerkms ok done that now
Esailija,995876,26611846,0,The methods that work on any object are documented in the specification as generic methods. You can directly copy a reference to them to avoid creating your own implementation. E.g. `List.prototype.add = Array.prototype.push`. or `NodeList.prototype.each = Array.prototype.forEach`
Esailija,995876,26613312,0,"Security Manager is not relevant because that is what the user of the application runs, not something that a developer has control over. I don't care about the implementation, at high-level, in Java as well in Python, one only communicates privacy and in both cases anyone can break it if they want to. Whether something is in the language or the language standard API is completely irrelevant to this."
Esailija,995876,26613601,0,"So let me rephrase this all: The Python way is already sufficient to prevent any accidental access of internals as communicated by the author with underscores and what not. There is really no plausible scenario where someone
could bypass this system by honest accident. If the intent is deliberate, then it doesn't matter if one has to prefix underscore or use reflection (which can be made convenient with a library)."
Esailija,995876,26613704,0,I actually got to read your post to end and it's pretty good. I cannot change my downvote to upvote now because it is locked down :( (needs edit to unlock). I just had to stop reading when it seemed like you thought Java had enforced privacy and made Python look hackier.
Esailija,995876,26434359,0,Rarely do you need to iterate over object that is OOP object and not semantically being used as a dictionary. In fact serialization is the only thing that comes to mind and in that case it is more convenient just to define a `toJSON` method
Esailija,995876,26316107,0,"@Ian it was never removed http://jsfiddle.net/7bXSS/, but once the jQuery object is in state where .selector doesn't make sense, the property is deleted whereas before there was a bunch of meaningless `findAll()` etc in the string."
Esailija,995876,26493629,0,@gokul Translating human languages automatically is simply impossible. I mean you can try with google translate but the result is unacceptable for anything else other than some cheap laughs.
Esailija,995876,26574384,0,"It doesn't have to be physical object, abstract concepts are just as ok too and in fact far more common probably."
Esailija,995876,26451316,0,"@MuhammadUmer [monkey **patch**](http://en.wikipedia.org/wiki/Monkey_patch)... you don't have to know the exact term to describe it... I just use it because it's shorter to say in comments.. When you were asked what problem you wanted to solve the problem was ""I want my code to run when someone anywhere sets `onreadystatechange`"", that's not too long to explain."
Esailija,995876,26548313,0,"@Jacob after the grace period it would, but only with 50% of the points"
Esailija,995876,26492158,0,Do I have an example of what? A property assignment failing?
Esailija,995876,26548384,0,"@Jacob to discourage sniping I guess, often impossible questions have bounties and then just before expiration, someone can make an answer and have it upvoted by a friend or two. Then he will receive the bounty for nothing."
Esailija,995876,26548508,0,"@Jacob the bounty is not related to accepted answer, if the bounty giver doesn't hand out the bounty, then it will automatically be handed to the one with most upvotes (since the question was impossible, there will only be one answer by the sniper) see http://meta.stackexchange.com/questions/16065/how-does-the-bounty-system-work"
Esailija,995876,26548752,0,There could be invisible characters like BOM.. also don't mix types in an array.
Esailija,995876,26549097,0,"@RocketHazmat yes, just run it through your console. Or add conditional break and see the alert execute when the condition is false."
Esailija,995876,26549177,0,Only put functions on the prototype
Esailija,995876,26457477,0,"The issue is the server side code, not the Javascript"
Esailija,995876,26550615,0,@Jacob ah I see
Esailija,995876,26492174,0,"I think that is fine, what I was referring to is the value/reference distinction in the second paragraph. What is returned is the return value of the expression on the right-hand side."
Esailija,995876,26451466,0,@MuhammadUmer I find that is only true when something is not explained in clear terms... *always* take all questions in comments seriously and add more detail to your question before it gets closed.
Esailija,995876,26451697,0,@MuhammadUmer not a video but see http://msmvps.com/blogs/jon_skeet/archive/2010/08/29/writing-the-perfect-question.aspx http://catb.org/esr/faqs/smart-questions.html http://sscce.org/
Esailija,995876,26551182,0,"Well your ""own"" CDN can go down too?"
Esailija,995876,26551512,0,"@roguequery not even using a CDN at all? Now that's lunacy. Yes it will do *much* better, that's why CDNs even exist."
Esailija,995876,26552677,0,It should inherit from `IPoint` and remove the `IPoint.call` :P
Esailija,995876,26553076,0,Does mixin mean pointless duplication of functions on the objects? You said it yourself that it should be applied on the prototype
Esailija,995876,26451550,0,@MuhammadUmer the FAQ specifically says not to go away when asking a question because the most activitity is in the first 5 minutes and you must be there to answer all questions about detail.
Esailija,995876,26451506,0,@MuhammadUmer consider this question http://stackoverflow.com/q/7775767/995876 exactly the same problem (with `.open` instead of `.onreadystatechange`) but he explains the problem directly... no downvotes or closure
Esailija,995876,26751771,0,What jQuery version
Esailija,995876,26397457,0,"Yes, that's my point. It means something **entirely different** in any other language. E.g. you don't say a method is hoisted in Java when you are able to call it before it's declaration, that would be ridiculous but in Javascript it's ok to confuse these terms (hoisting applies as its actual meaning as well when discussing optimizations in javascript) :P </rant>"
eis,365237,26343029,0,can you please explain what exactly you have done. *How* have you included the jar in your project? what is your pom like? is your project mavenized?
Vincent van der Weele,2095090,26707151,0,"@Obicere you're mixing two things there. In this case, a singleton is not the best option. But if it were, an enum would be totally fine to implement that singleton."
Vincent van der Weele,2095090,26530878,0,"Do you also want to insert the periods after each item, or is that a typo?"
Vincent van der Weele,2095090,26532115,0,"I already +1'd for pointing out the problem, so unfortunately I cannot +1 for the solution any more ;)"
Vincent van der Weele,2095090,26534394,0,"@DraconianTimes You're right. I initialized `right` to `1` now and the output is correct, besides, I added some scaling to create a nicer picture (see the printscreen)"
Vincent van der Weele,2095090,26536265,0,"@x4rf41 potentially they could, but I don't like that conceptually, because the device and session are not really siblings in the ""real world"". They don't really share an interface either, because the session works on a higher ""level of magnitude"" (or however that should be called)"
Vincent van der Weele,2095090,26536427,0,Nice! I like this approach!
Vincent van der Weele,2095090,26536787,0,"Thanks, this looks useful too :) And yeah, I'm a Java guy, I always need some post-processing to update my field and public method names ;-)"
Esailija,995876,26335068,0,"There are libraries for tweening, the tweening part is reusable and what is tweened is application specific"
Vincent van der Weele,2095090,26547782,0,"@SwiftAppDesign well, no, its value is `Type text here...`, of which the first space gives the exception."
Vincent van der Weele,2095090,26569420,0,"@Eldar yes, you pass an instance of `Record` in the constructor of `Storage`, but you never use it there (because it is not logical to have that parameter in the first place, that's what `addRecord` is for). Just remove the parameter."
Vincent van der Weele,2095090,26569524,0,"@Eldar did you read my comment at the other answer? Storage does *not* want an initialization parameter. You put it there, for no reason. Just remove it."
Vincent van der Weele,2095090,26570719,0,"@putvande this is no duplicate, OP says he does *not* want to use jQuery"
Vincent van der Weele,2095090,26573597,0,"This is a bad pattern. `A` explicitly depends on `B` and `B` explicitly depends on `A`. This kind of circular references are never necessary. For instance, pass only the relevant parts of `A` to `B`."
Vincent van der Weele,2095090,26576211,0,"You need a permutation of your enum, rather than picking random elements independently. Have a look at [how to generate a random permutation](http://stackoverflow.com/questions/5505927/how-to-generate-a-random-permutation-in-java)"
Vincent van der Weele,2095090,26623702,0,"Why don't you simply have `Map<String, T> faces`?"
Vincent van der Weele,2095090,26495431,0,What is exactly the pattern you have? To me it seems that your regex is tailored to this very example.
Vincent van der Weele,2095090,26649115,0,possible duplicate of [How do I compare strings in Java?](http://stackoverflow.com/questions/513832/how-do-i-compare-strings-in-java)
Vincent van der Weele,2095090,26650940,0,"Based on the hint by eclipse, the error is not in the code you showed us. The only place where you use `valueRSSI` it is correct."
Esailija,995876,26330873,0,"@user1074378 the `location.href` automatically handles that, `encodeURIComponent` cannot be used on entire uris, just uri components (hence the name). You would call `encodeURI` - but because the encoding was already handled, that would just double encode and break everything."
Vincent van der Weele,2095090,26521937,0,"@DomenicoToscani well, finding the direct subclasses is not easier than all subclasses. A super class doesn't store any information about its subclasses, so the only way to find them is by inspecting all classes on the class path (whether you like that or not ;-) )"
Esailija,995876,26331136,0,@user1074378 yeah I cannot guarantee that this will even fix what you are experiencing but it was definitely wrong in your code
Vincent van der Weele,2095090,26404020,0,I don't think this is a good pattern. Why don't you just perform your loop on a background thread?
nrz,1310991,27053940,0,How about using `add` instruction?
juancamilo87,1386160,26291486,0,I already tried it but it doesn't scroll. :/
Esailija,995876,26353448,0,"@mart1n `\a` is literally just `\a` in html. There is no `\a` escape in javascript either. If you want your input to have actual bel character then you need to write actual bel character, or use `&#7;`"
João Nunes,1393275,27129262,0,how to make it scale aware?
Esailija,995876,26352819,0,"Your entire post appears to be about performance when calling canvas functions with invalid parameters. And then you assume these same things carry over to physical drawing outside viewport, which cannot be even measured with a timer like that since drawing only happens when the JS execution yields."
Alex Hutchinson,1528052,26543127,0,"The altField is showing date and time due to the fact that the dateTimePicker is showing inline in Div #dateTimeField, and I also want to display the date and time in a TextBox, hence the use of the altField. I'm open to better suggestions tho :)"
Alex Hutchinson,1528052,26570029,0,Awesome! Exactly what I wanted to achieve. Thanks so much.
Vincent van der Weele,2095090,26454172,0,beat me by 40 seconds ;-)
Vincent van der Weele,2095090,26490770,0,@It'sNotALie. Can you implement methods in an interface?
Esailija,995876,26351342,0,Model your problem with objects or anything but not a string... You can always trivially get a string out of the object model if you need one.
Vincent van der Weele,2095090,26471102,0,"@Geobits I think that depends on the intersection check. If you use the cross product, isn't it easy to find the border cases? (in `[0,1]` means intersection, so exactly 0 or 1 means a border case?)"
Esailija,995876,26350426,0,"Time complexity is really useless here, O(1) can mean hundreds of instructions if we are talking about hash table
or it can mean 1 instruction if we are talking about array access O(1)...."
Esailija,995876,26349853,0,"This is the wrong problem, your problem is how those strings are generated, a space should be `%20`, not a `+` or even `%2b`"
Vincent van der Weele,2095090,26502456,0,"But why is the first method called then? If `T` in `\\1` is the same as `Collection<? extends T>` in `\\3`, then `found` in `\\1` must be of type `Collection<? extends <Collection<? extends T>>` in `\\3`? Where am I wrong?"
Esailija,995876,26312785,0,what type is `data`
Vincent van der Weele,2095090,26490187,0,So what's wrong with your attempt? What does it output?
Lauri Harpf,843984,27163796,0,"The ""java.lang.NoClassDefFoundError: javax/ejb/EJBLocalObject"" exception occurs already when creating the dependency; so when I do ""Dependency dependMock = PowerMockito.mock(Dependency.class);"" in the test code, the exception is thrown. Thus, while these points are useful, they do not unfortunately resolve the issue."
Vincent van der Weele,2095090,26728288,0,"@m0skit0 Does that really matter? There's quite a lot going wrong in this code, but the question seems pretty straightforward. I assumed `setNucleusType` is simply the setter of `nucleusType` in `RSTRule`."
Esailija,995876,26772315,0,The statements `duck.quack()` and `quack(duck)` are completely different.
Vincent van der Weele,2095090,26766629,0,"It feels like you have relational database background and ""think in tables"". Try to get rid of that if you want to work in an object oriented way."
Vincent van der Weele,2095090,26944371,0,"Many questions arise here... Is the string always like this? I mean, this looks like the config of 3rd party application. Are you sure that the snippet `Month=str_to_date(TRIM(@Month)), '%d-%m-%Y')` is always there? And slightly off-topic: what does it mean? What is the expected result of formatting `April` as `'%d-%m-%Y'`, for instance?"
Vincent van der Weele,2095090,26944471,0,Who initiates the start of `End`? Do you create the intent in `MainActivity` or do you use some other way?
Vincent van der Weele,2095090,26944937,0,"@pingboo23 So, if I understand correctly, you already have an intent `i` for `End` and when the user finishes the task, you call `startActivity(i)`? Then, just before that line, add `long timeElapsed = SystemClock.elapsedRealtime() - chrono.getBase();` and `i.putExtra(""timeElapsed"", timeElapsed)`."
Vincent van der Weele,2095090,26945163,0,"@pingboo23 yes, there you call `getIntent().getExtras().getLong(""timeElapsed"")` and use it however you like (or simply `getIntent().getLongExtra(""timeElapsed"", 0L)`)"
Arttu Peltonen,1629346,27126067,0,"Oh right, if you made those changes, you'll also need to replace the `5` with a `8` on this line: `if (findConfigAttrib(egl, display, configs[i], EGL10.EGL_RED_SIZE, 0) == 5) {`. Looping through all returned formats shouldn't be required here though, you could just use the first unless you're picky."
Arttu Peltonen,1629346,27088779,0,No problem. Let me know how it works out!
Arttu Peltonen,1629346,27079597,0,"I don't think there's anything similar to GLU library for EGL afaik, you'll probably have to do that manually anyway. But again, there's only a few errors to handle."
Vincent van der Weele,2095090,27190453,0,"@Kowser there is no probability at all in a deterministic algorithm. I generate **all** possible distributions, which is equivalent to the OP's code. Can you point out where it was mentioned that we need to generate one solution uniformly at random?"
alcedine,1492838,27059556,0,"Is the code properly indented to begin with, in relation to the place you're taking it from? That is, do you need to actually check every line separately, or is it enough to increase the indent level by one?

If all you want is to increase the indent level by one on every line, in vim you could just visually select them and `>`. If you're going to be yanking/pasting those lines somewhere else, you'll need to select them for that anyway."
buggedcom,194480,27104110,0,@fancyPants - that's what I was thinking but am hoping there is some mid level solution that doesn't mean updating my schema.
eis,365237,26306947,0,"...""static is like free sailors which are floating on sea""? what?"
eis,365237,26311399,0,I think you could add is there a reason to go with the fastest way - do you believe that other methods would cause bottlenecks? How much faster would it really be? Why?
eis,365237,26338418,0,"@Envious I hope you noticed that 2 of links I provided were related to answers and 2 for questions, so they are of benefit to read also for answering."
eis,365237,26339288,0,@abhishekhp you could add that as an answer and mark this as answered
eis,365237,26348090,0,can you give some concrete examples which classes is your project missing?
